[24/03/2015 - 20:57:48] - Dark_BR (No-Reload) [20:57:48 - 24/3/2015]
[30/03/2015 - 19:22:39] - iPhanton_Scott (No-Reload) [19:22:39 - 30/3/2015]
[30/03/2015 - 19:23:14] - Cpt_JhonatanPM (JoyPad) [19:23:14 - 30/3/2015]
[30/03/2015 - 19:23:14] - Cpt_JhonatanPM (JoyPad) [19:23:14 - 30/3/2015]
[30/03/2015 - 19:23:19] - iPhanton_Scott (No-Reload) [19:23:19 - 30/3/2015]
[30/03/2015 - 19:23:30] - Cpt_JhonatanPM (JoyPad) [19:23:30 - 30/3/2015]
[30/03/2015 - 19:34:43] - HarD_FasT (Divulgando IP) [19:34:43 - 30/3/2015]
[30/03/2015 - 19:34:43] - » (( http://ub.video2mp3.net/files/8435769a51eaefc0ea9f4ad66e958ea0/5519cefa/youtube/2015/03/28/18/v/9oKkhPWZKGQ/Vrios#20Mcs#20-#20To ))
[30/03/2015 - 20:09:07] - HarD_FasT (Weapon Hack) [20:9:7 - 30/3/2015]
[30/03/2015 - 20:09:07] - HarD_FasT (Weapon Hack) [20:9:7 - 30/3/2015]
[30/03/2015 - 20:09:07] - HarD_FasT (Weapon Hack) [20:9:7 - 30/3/2015]
[30/03/2015 - 20:09:08] - HarD_FasT (Weapon Hack) [20:9:8 - 30/3/2015]
[30/03/2015 - 20:09:08] - HarD_FasT (Weapon Hack) [20:9:8 - 30/3/2015]
[30/03/2015 - 20:09:08] - HarD_FasT (Weapon Hack) [20:9:8 - 30/3/2015]
[30/03/2015 - 20:09:08] - HarD_FasT (Weapon Hack) [20:9:8 - 30/3/2015]
[30/03/2015 - 20:09:08] - HarD_FasT (Weapon Hack) [20:9:8 - 30/3/2015]
[30/03/2015 - 20:09:08] - HarD_FasT (Weapon Hack) [20:9:8 - 30/3/2015]
[30/03/2015 - 20:09:09] - HarD_FasT (Weapon Hack) [20:9:9 - 30/3/2015]
[30/03/2015 - 20:09:09] - HarD_FasT (Weapon Hack) [20:9:9 - 30/3/2015]
[30/03/2015 - 20:09:09] - HarD_FasT (Weapon Hack) [20:9:9 - 30/3/2015]
[30/03/2015 - 20:09:09] - HarD_FasT (Weapon Hack) [20:9:9 - 30/3/2015]
[30/03/2015 - 20:09:09] - HarD_FasT (Weapon Hack) [20:9:9 - 30/3/2015]
[30/03/2015 - 20:09:09] - HarD_FasT (Weapon Hack) [20:9:9 - 30/3/2015]
[30/03/2015 - 20:09:09] - HarD_FasT (Weapon Hack) [20:9:9 - 30/3/2015]
[30/03/2015 - 20:09:10] - HarD_FasT (Weapon Hack) [20:9:10 - 30/3/2015]
[30/03/2015 - 20:09:10] - HarD_FasT (Weapon Hack) [20:9:10 - 30/3/2015]
[30/03/2015 - 20:09:10] - HarD_FasT (Weapon Hack) [20:9:10 - 30/3/2015]
[30/03/2015 - 20:09:10] - HarD_FasT (Weapon Hack) [20:9:10 - 30/3/2015]
[30/03/2015 - 20:09:10] - HarD_FasT (Weapon Hack) [20:9:10 - 30/3/2015]
[30/03/2015 - 20:09:10] - HarD_FasT (Weapon Hack) [20:9:10 - 30/3/2015]
[30/03/2015 - 20:09:10] - HarD_FasT (Weapon Hack) [20:9:10 - 30/3/2015]
[30/03/2015 - 20:09:11] - HarD_FasT (Weapon Hack) [20:9:11 - 30/3/2015]
[30/03/2015 - 20:09:11] - HarD_FasT (Weapon Hack) [20:9:11 - 30/3/2015]
[30/03/2015 - 20:09:11] - HarD_FasT (Weapon Hack) [20:9:11 - 30/3/2015]
[30/03/2015 - 20:09:11] - HarD_FasT (Weapon Hack) [20:9:11 - 30/3/2015]
[30/03/2015 - 20:09:11] - HarD_FasT (Weapon Hack) [20:9:11 - 30/3/2015]
[30/03/2015 - 20:09:17] - HarD_FasT (Weapon Hack) [20:9:17 - 30/3/2015]
[30/03/2015 - 20:09:17] - HarD_FasT (Weapon Hack) [20:9:17 - 30/3/2015]
[30/03/2015 - 20:09:17] - HarD_FasT (Weapon Hack) [20:9:17 - 30/3/2015]
[30/03/2015 - 20:09:17] - HarD_FasT (Weapon Hack) [20:9:17 - 30/3/2015]
[30/03/2015 - 20:09:17] - HarD_FasT (Weapon Hack) [20:9:17 - 30/3/2015]
[30/03/2015 - 20:09:17] - HarD_FasT (Weapon Hack) [20:9:17 - 30/3/2015]
[30/03/2015 - 20:09:17] - HarD_FasT (Weapon Hack) [20:9:17 - 30/3/2015]
[30/03/2015 - 20:09:18] - HarD_FasT (Weapon Hack) [20:9:18 - 30/3/2015]
[30/03/2015 - 20:09:18] - HarD_FasT (Weapon Hack) [20:9:18 - 30/3/2015]
[30/03/2015 - 20:09:18] - Cpt_JhonatanPM (Weapon Hack) [20:9:18 - 30/3/2015]
[30/03/2015 - 20:09:18] - Cpt_JhonatanPM (Weapon Hack) [20:9:18 - 30/3/2015]
[30/03/2015 - 20:09:18] - Cpt_JhonatanPM (Weapon Hack) [20:9:18 - 30/3/2015]
[30/03/2015 - 20:09:18] - Cpt_JhonatanPM (Weapon Hack) [20:9:18 - 30/3/2015]
[30/03/2015 - 20:09:18] - Cpt_JhonatanPM (Weapon Hack) [20:9:18 - 30/3/2015]
[30/03/2015 - 20:09:18] - Cpt_JhonatanPM (Weapon Hack) [20:9:18 - 30/3/2015]
[30/03/2015 - 20:09:19] - Cpt_JhonatanPM (Weapon Hack) [20:9:19 - 30/3/2015]
[30/03/2015 - 20:09:20] - HarD_FasT (Weapon Hack) [20:9:20 - 30/3/2015]
[30/03/2015 - 20:09:49] - Cpt_JhonatanPM (Weapon Hack) [20:9:49 - 30/3/2015]
[30/03/2015 - 20:09:50] - Cpt_JhonatanPM (Weapon Hack) [20:9:50 - 30/3/2015]
[30/03/2015 - 20:09:51] - Cpt_JhonatanPM (Weapon Hack) [20:9:51 - 30/3/2015]
[30/03/2015 - 20:09:53] - Cpt_JhonatanPM (Weapon Hack) [20:9:53 - 30/3/2015]
[30/03/2015 - 20:09:54] - Cpt_JhonatanPM (Weapon Hack) [20:9:54 - 30/3/2015]
[30/03/2015 - 20:09:55] - Cpt_JhonatanPM (Weapon Hack) [20:9:55 - 30/3/2015]
[30/03/2015 - 20:09:56] - Cpt_JhonatanPM (Weapon Hack) [20:9:56 - 30/3/2015]
[30/03/2015 - 20:27:35] - Seu_Kuka (CarSmasher) [20:27:35 - 30/3/2015]
[30/03/2015 - 20:28:25] - Cidadao_DeBem (Divulgando IP) [20:28:25 - 30/3/2015]
[30/03/2015 - 20:28:25] - » (( http://k003.kiwi6.com/hotlink/ri9fra6wsm/Mc_Livinho_-_Na_Ponta_do_P_PereraDJ_Lan_amento_2015_.mp3 ))
[30/03/2015 - 20:31:27] - Deagle_Vilhena (Divulgando IP) [20:31:27 - 30/3/2015]
[30/03/2015 - 20:31:27] - » (( 206.221.181.8:7777 ))
[30/03/2015 - 20:31:36] - Deagle_Vilhena (Divulgando IP) [20:31:36 - 30/3/2015]
[30/03/2015 - 20:31:36] - » (( 206.221.181.8:7777 ))
[30/03/2015 - 20:42:17] - Gabriel_Revenge (Divulgando IP) [20:42:17 - 30/3/2015]
[30/03/2015 - 20:42:17] - » (( 206.221.181.8:77777 ))
[30/03/2015 - 20:43:07] - HarD_FasT (Divulgando IP) [20:43:7 - 30/3/2015]
[30/03/2015 - 20:43:07] - » (( 206.221.181.8:7777 ))
[30/03/2015 - 20:45:52] - Sr_Revenge (Divulgando IP) [20:45:52 - 30/3/2015]
[30/03/2015 - 20:45:52] - » (( o sv vai mudar de ip para 206.221.181,8:777 ))
[30/03/2015 - 23:34:38] - Cpt_JhonatanPM (JoyPad) [23:34:38 - 30/3/2015]
[30/03/2015 - 23:34:38] - Cpt_JhonatanPM (JoyPad) [23:34:38 - 30/3/2015]
[30/03/2015 - 23:34:38] - Cpt_JhonatanPM (JoyPad) [23:34:38 - 30/3/2015]
[30/03/2015 - 23:34:41] - Cpt_JhonatanPM (JoyPad) [23:34:41 - 30/3/2015]
[30/03/2015 - 23:34:41] - Cpt_JhonatanPM (JoyPad) [23:34:41 - 30/3/2015]
[31/03/2015 - 00:16:28] - Cpt_JhonatanPM (JoyPad) [0:16:28 - 31/3/2015]
[31/03/2015 - 00:16:28] - Cpt_JhonatanPM (JoyPad) [0:16:28 - 31/3/2015]
[31/03/2015 - 00:16:28] - Cpt_JhonatanPM (JoyPad) [0:16:28 - 31/3/2015]
[31/03/2015 - 00:16:29] - Cpt_JhonatanPM (JoyPad) [0:16:29 - 31/3/2015]
[31/03/2015 - 00:16:29] - Cpt_JhonatanPM (JoyPad) [0:16:29 - 31/3/2015]
[31/03/2015 - 00:16:29] - Cpt_JhonatanPM (JoyPad) [0:16:29 - 31/3/2015]
[31/03/2015 - 00:18:57] - Cpt_JhonatanPM (JoyPad) [0:18:57 - 31/3/2015]
[31/03/2015 - 00:18:57] - Cpt_JhonatanPM (JoyPad) [0:18:57 - 31/3/2015]
[31/03/2015 - 00:21:42] - Cpt_JhonatanPM (JoyPad) [0:21:42 - 31/3/2015]
[31/03/2015 - 00:21:42] - Cpt_JhonatanPM (JoyPad) [0:21:42 - 31/3/2015]
[31/03/2015 - 00:24:50] - Bejo_Qridinha (Divulgando IP) [0:24:50 - 31/3/2015]
[31/03/2015 - 00:24:50] - » (( [PM-LS] [ID:206.221.181.8:7777] VOCE ESTA PROCURADO ! DIGITE /HANDSUP OU ABRIREMOS FOGO! ))
[31/03/2015 - 00:25:36] - Pereira_xD (Weapon Hack) [0:25:36 - 31/3/2015]
[31/03/2015 - 00:26:19] - Pereira_xD (Weapon Hack) [0:26:19 - 31/3/2015]
[31/03/2015 - 00:26:51] - Cpt_JhonatanPM (JoyPad) [0:26:51 - 31/3/2015]
[31/03/2015 - 00:27:00] - Cpt_JhonatanPM (JoyPad) [0:27:0 - 31/3/2015]
[31/03/2015 - 00:27:01] - Cpt_JhonatanPM (JoyPad) [0:27:1 - 31/3/2015]
[31/03/2015 - 00:27:01] - Cpt_JhonatanPM (JoyPad) [0:27:1 - 31/3/2015]
[31/03/2015 - 00:27:02] - Cpt_JhonatanPM (JoyPad) [0:27:2 - 31/3/2015]
[31/03/2015 - 00:27:05] - Cpt_JhonatanPM (JoyPad) [0:27:5 - 31/3/2015]
[31/03/2015 - 00:27:06] - Cpt_JhonatanPM (JoyPad) [0:27:6 - 31/3/2015]
[31/03/2015 - 00:27:14] - Cpt_JhonatanPM (JoyPad) [0:27:14 - 31/3/2015]
[31/03/2015 - 00:27:15] - Cpt_JhonatanPM (JoyPad) [0:27:15 - 31/3/2015]
[31/03/2015 - 00:27:28] - Cpt_JhonatanPM (JoyPad) [0:27:28 - 31/3/2015]
[31/03/2015 - 00:27:29] - Cpt_JhonatanPM (JoyPad) [0:27:29 - 31/3/2015]
[31/03/2015 - 00:27:29] - Cpt_JhonatanPM (JoyPad) [0:27:29 - 31/3/2015]
[31/03/2015 - 00:27:35] - Cpt_JhonatanPM (JoyPad) [0:27:35 - 31/3/2015]
[31/03/2015 - 00:27:38] - Cpt_JhonatanPM (JoyPad) [0:27:38 - 31/3/2015]
[31/03/2015 - 00:27:38] - Cpt_JhonatanPM (JoyPad) [0:27:38 - 31/3/2015]
[31/03/2015 - 00:27:39] - Cpt_JhonatanPM (JoyPad) [0:27:39 - 31/3/2015]
[31/03/2015 - 00:27:39] - Cpt_JhonatanPM (JoyPad) [0:27:39 - 31/3/2015]
[31/03/2015 - 00:27:39] - Cpt_JhonatanPM (JoyPad) [0:27:39 - 31/3/2015]
[31/03/2015 - 00:27:40] - Cpt_JhonatanPM (JoyPad) [0:27:40 - 31/3/2015]
[31/03/2015 - 00:27:40] - Cpt_JhonatanPM (JoyPad) [0:27:40 - 31/3/2015]
[31/03/2015 - 00:27:41] - Cpt_JhonatanPM (JoyPad) [0:27:41 - 31/3/2015]
[31/03/2015 - 00:27:41] - Cpt_JhonatanPM (JoyPad) [0:27:41 - 31/3/2015]
[31/03/2015 - 00:27:42] - Cpt_JhonatanPM (JoyPad) [0:27:42 - 31/3/2015]
[31/03/2015 - 00:27:43] - Cpt_JhonatanPM (JoyPad) [0:27:43 - 31/3/2015]
[31/03/2015 - 00:31:12] - Cpt_JhonatanPM (JoyPad) [0:31:12 - 31/3/2015]
[31/03/2015 - 00:31:14] - Cpt_JhonatanPM (JoyPad) [0:31:14 - 31/3/2015]
[31/03/2015 - 00:33:24] - Cpt_JhonatanPM (JoyPad) [0:33:24 - 31/3/2015]
[31/03/2015 - 00:33:27] - Cpt_JhonatanPM (JoyPad) [0:33:27 - 31/3/2015]
[31/03/2015 - 00:41:37] - Cpt_JhonatanPM (JoyPad) [0:41:37 - 31/3/2015]
[31/03/2015 - 00:41:38] - Cpt_JhonatanPM (JoyPad) [0:41:38 - 31/3/2015]
[31/03/2015 - 10:25:36] - Koringa_Zuado (No-Reload) [10:25:36 - 31/3/2015]
[31/03/2015 - 12:05:14] - Madness_Play (AirBreak ou Teleport) [12:5:14 - 31/3/2015]
[31/03/2015 - 12:52:17] - Mr_Myguel (AirBreak ou Teleport) [12:52:17 - 31/3/2015]
[31/03/2015 - 13:22:25] - igor_araujo (AirBreak ou Teleport) [13:22:25 - 31/3/2015]
[31/03/2015 - 13:22:26] - igor_araujo (AirBreak ou Teleport) [13:22:26 - 31/3/2015]
[31/03/2015 - 13:22:34] - igor_araujo (AirBreak ou Teleport) [13:22:34 - 31/3/2015]
[31/03/2015 - 13:22:35] - igor_araujo (AirBreak ou Teleport) [13:22:35 - 31/3/2015]
[31/03/2015 - 13:22:36] - igor_araujo (AirBreak ou Teleport) [13:22:36 - 31/3/2015]
[31/03/2015 - 13:38:55] - Dilva_Xablau (No-Reload) [13:38:55 - 31/3/2015]
[31/03/2015 - 13:40:33] - Dilva_Xablau (No-Reload) [13:40:33 - 31/3/2015]
[31/03/2015 - 13:41:15] - Dilva_Xablau (No-Reload) [13:41:15 - 31/3/2015]
[31/03/2015 - 13:41:31] - Dilva_Xablau (No-Reload) [13:41:31 - 31/3/2015]
[31/03/2015 - 13:41:37] - Dilva_Xablau (No-Reload) [13:41:37 - 31/3/2015]
[31/03/2015 - 13:45:45] - Dilva_Xablau (No-Reload) [13:45:45 - 31/3/2015]
[31/03/2015 - 13:49:14] - Dilva_Xablau (No-Reload) [13:49:14 - 31/3/2015]
[31/03/2015 - 13:50:54] - Dilva_Xablau (No-Reload) [13:50:54 - 31/3/2015]
[31/03/2015 - 13:54:09] - Dilva_Xablau (No-Reload) [13:54:9 - 31/3/2015]
[31/03/2015 - 13:54:38] - Dilva_Xablau (No-Reload) [13:54:38 - 31/3/2015]
[31/03/2015 - 13:57:18] - Dilva_Xablau (No-Reload) [13:57:18 - 31/3/2015]
[31/03/2015 - 13:57:19] - Dilva_Xablau (No-Reload) [13:57:19 - 31/3/2015]
[31/03/2015 - 13:57:20] - Dilva_Xablau (No-Reload) [13:57:20 - 31/3/2015]
[31/03/2015 - 13:57:21] - Dilva_Xablau (No-Reload) [13:57:21 - 31/3/2015]
[31/03/2015 - 13:57:29] - Dilva_Xablau (No-Reload) [13:57:29 - 31/3/2015]
[31/03/2015 - 13:57:30] - Dilva_Xablau (No-Reload) [13:57:30 - 31/3/2015]
[31/03/2015 - 13:57:31] - Dilva_Xablau (No-Reload) [13:57:31 - 31/3/2015]
[31/03/2015 - 13:57:44] - Dilva_Xablau (No-Reload) [13:57:44 - 31/3/2015]
[31/03/2015 - 13:57:45] - Dilva_Xablau (No-Reload) [13:57:45 - 31/3/2015]
[31/03/2015 - 13:57:46] - Dilva_Xablau (No-Reload) [13:57:46 - 31/3/2015]
[31/03/2015 - 13:57:48] - Dilva_Xablau (No-Reload) [13:57:48 - 31/3/2015]
[31/03/2015 - 13:57:49] - Dilva_Xablau (No-Reload) [13:57:49 - 31/3/2015]
[31/03/2015 - 13:58:05] - Dilva_Xablau (No-Reload) [13:58:5 - 31/3/2015]
[31/03/2015 - 14:10:15] - igor_araujo (AirBreak ou Teleport) [14:10:15 - 31/3/2015]
[31/03/2015 - 14:10:17] - igor_araujo (AirBreak ou Teleport) [14:10:17 - 31/3/2015]
[31/03/2015 - 14:13:27] - Luck_Anjel (No-Reload) [14:13:27 - 31/3/2015]
[31/03/2015 - 14:13:27] - Luck_Anjel (Weapon Hack) [14:13:27 - 31/3/2015]
[31/03/2015 - 14:13:32] - Luck_Anjel (Weapon Hack) [14:13:32 - 31/3/2015]
[31/03/2015 - 14:13:36] - Luck_Anjel (No-Reload) [14:13:36 - 31/3/2015]
[31/03/2015 - 14:13:36] - Luck_Anjel (Weapon Hack) [14:13:36 - 31/3/2015]
[31/03/2015 - 14:14:04] - Luck_Anjel (Weapon Hack) [14:14:4 - 31/3/2015]
[31/03/2015 - 14:14:33] - Dilva_Xablau (No-Reload) [14:14:33 - 31/3/2015]
[31/03/2015 - 14:14:34] - Dilva_Xablau (No-Reload) [14:14:34 - 31/3/2015]
[31/03/2015 - 14:16:24] - Mr_Myguel (AirBreak ou Teleport) [14:16:24 - 31/3/2015]
[31/03/2015 - 14:17:32] - Dilva_Xablau (No-Reload) [14:17:32 - 31/3/2015]
[31/03/2015 - 14:17:32] - Dilva_Xablau (Weapon Hack) [14:17:32 - 31/3/2015]
[31/03/2015 - 14:17:50] - Dilva_Xablau (No-Reload) [14:17:50 - 31/3/2015]
[31/03/2015 - 14:17:50] - Dilva_Xablau (Weapon Hack) [14:17:50 - 31/3/2015]
[31/03/2015 - 14:18:17] - Dilva_Xablau (Weapon Hack) [14:18:17 - 31/3/2015]
[31/03/2015 - 14:18:17] - Dilva_Xablau (Weapon Hack) [14:18:17 - 31/3/2015]
[31/03/2015 - 14:20:29] - Dilva_Xablau (AirBreak ou Teleport) [14:20:29 - 31/3/2015]
[31/03/2015 - 14:20:32] - Dilva_Xablau (AirBreak ou Teleport) [14:20:32 - 31/3/2015]
[31/03/2015 - 14:20:33] - Dilva_Xablau (AirBreak ou Teleport) [14:20:33 - 31/3/2015]
[31/03/2015 - 14:21:07] - Dilva_Xablau (AirBreak ou Teleport) [14:21:7 - 31/3/2015]
[31/03/2015 - 14:21:08] - Dilva_Xablau (AirBreak ou Teleport) [14:21:8 - 31/3/2015]
[31/03/2015 - 14:21:09] - Dilva_Xablau (AirBreak ou Teleport) [14:21:9 - 31/3/2015]
[31/03/2015 - 14:21:31] - Dilva_Xablau (No-Reload) [14:21:31 - 31/3/2015]
[31/03/2015 - 14:21:33] - Dilva_Xablau (No-Reload) [14:21:33 - 31/3/2015]
[31/03/2015 - 14:21:35] - Dilva_Xablau (No-Reload) [14:21:35 - 31/3/2015]
[31/03/2015 - 14:21:36] - Dilva_Xablau (No-Reload) [14:21:36 - 31/3/2015]
[31/03/2015 - 14:21:42] - Dilva_Xablau (No-Reload) [14:21:42 - 31/3/2015]
[31/03/2015 - 14:21:43] - Dilva_Xablau (No-Reload) [14:21:43 - 31/3/2015]
[31/03/2015 - 14:21:45] - Dilva_Xablau (No-Reload) [14:21:45 - 31/3/2015]
[31/03/2015 - 14:21:46] - Dilva_Xablau (No-Reload) [14:21:46 - 31/3/2015]
[31/03/2015 - 14:21:48] - Dilva_Xablau (No-Reload) [14:21:48 - 31/3/2015]
[31/03/2015 - 14:25:52] - Dilva_Xablau (AirBreak ou Teleport) [14:25:52 - 31/3/2015]
[31/03/2015 - 14:25:53] - Dilva_Xablau (AirBreak ou Teleport) [14:25:53 - 31/3/2015]
[31/03/2015 - 14:25:54] - Dilva_Xablau (AirBreak ou Teleport) [14:25:54 - 31/3/2015]
[31/03/2015 - 14:26:02] - Dilva_Xablau (AirBreak ou Teleport) [14:26:2 - 31/3/2015]
[31/03/2015 - 14:26:18] - Dilva_Xablau (No-Reload) [14:26:18 - 31/3/2015]
[31/03/2015 - 14:26:20] - Dilva_Xablau (No-Reload) [14:26:20 - 31/3/2015]
[31/03/2015 - 14:26:21] - Dilva_Xablau (No-Reload) [14:26:21 - 31/3/2015]
[31/03/2015 - 14:30:45] - Luck_Anjel (Fly) [14:30:45 - 31/3/2015]
[31/03/2015 - 14:32:05] - Luck_Anjel (No-Reload) [14:32:5 - 31/3/2015]
[31/03/2015 - 14:33:11] - Dilva_Xablau (Usando uma Heat Seaker) [14:33:11 - 31/3/2015]
[31/03/2015 - 14:33:12] - Dilva_Xablau (Usando uma Heat Seaker) [14:33:12 - 31/3/2015]
[31/03/2015 - 14:33:14] - Dilva_Xablau (Usando uma Heat Seaker) [14:33:14 - 31/3/2015]
[31/03/2015 - 14:33:16] - Dilva_Xablau (Usando uma Heat Seaker) [14:33:16 - 31/3/2015]
[31/03/2015 - 14:33:32] - Luck_Anjel (No-Reload) [14:33:32 - 31/3/2015]
[31/03/2015 - 14:33:44] - Luck_Anjel (No-Reload) [14:33:44 - 31/3/2015]
[31/03/2015 - 14:33:52] - Luck_Anjel (No-Reload) [14:33:52 - 31/3/2015]
[31/03/2015 - 14:33:59] - Dilva_Xablau (AirBreak ou Teleport) [14:33:59 - 31/3/2015]
[31/03/2015 - 14:34:00] - Dilva_Xablau (AirBreak ou Teleport) [14:34:0 - 31/3/2015]
[31/03/2015 - 14:34:05] - Dilva_Xablau (AirBreak ou Teleport) [14:34:5 - 31/3/2015]
[31/03/2015 - 14:34:10] - Luck_Anjel (No-Reload) [14:34:10 - 31/3/2015]
[31/03/2015 - 14:34:11] - Dilva_Xablau (Usando uma Heat Seaker) [14:34:11 - 31/3/2015]
[31/03/2015 - 14:34:14] - Dilva_Xablau (Usando uma Heat Seaker) [14:34:14 - 31/3/2015]
[31/03/2015 - 14:34:18] - Dilva_Xablau (Usando uma Heat Seaker) [14:34:18 - 31/3/2015]
[31/03/2015 - 14:34:19] - Luck_Anjel (Macro ou Auto CBUG) [14:34:19 - 31/3/2015]
[31/03/2015 - 14:34:20] - Luck_Anjel (No-Reload) [14:34:20 - 31/3/2015]
[31/03/2015 - 14:34:20] - Dilva_Xablau (Usando uma Heat Seaker) [14:34:20 - 31/3/2015]
[31/03/2015 - 14:34:22] - Dilva_Xablau (Usando uma Heat Seaker) [14:34:22 - 31/3/2015]
[31/03/2015 - 14:36:04] - Admin_Matheus (Usando uma Minigun) [14:36:4 - 31/3/2015]
[31/03/2015 - 14:36:14] - Admin_Matheus (Usando uma Minigun) [14:36:14 - 31/3/2015]
[31/03/2015 - 14:36:15] - Admin_Matheus (Usando uma Minigun) [14:36:15 - 31/3/2015]
[31/03/2015 - 14:36:16] - Admin_Matheus (Usando uma Minigun) [14:36:16 - 31/3/2015]
[31/03/2015 - 14:36:18] - Admin_Matheus (Usando uma Minigun) [14:36:18 - 31/3/2015]
[31/03/2015 - 14:36:20] - Admin_Matheus (No-Reload) [14:36:20 - 31/3/2015]
[31/03/2015 - 14:36:20] - Admin_Matheus (Weapon Hack) [14:36:20 - 31/3/2015]
[31/03/2015 - 14:36:20] - Admin_Matheus (Weapon Hack) [14:36:20 - 31/3/2015]
[31/03/2015 - 14:36:20] - Admin_Matheus (Weapon Hack) [14:36:20 - 31/3/2015]
[31/03/2015 - 14:36:20] - Admin_Matheus (Weapon Hack) [14:36:20 - 31/3/2015]
[31/03/2015 - 14:36:26] - Admin_Matheus (Usando uma Minigun) [14:36:26 - 31/3/2015]
[31/03/2015 - 14:36:27] - Admin_Matheus (Usando uma Minigun) [14:36:27 - 31/3/2015]
[31/03/2015 - 14:36:29] - Admin_Matheus (Usando uma Minigun) [14:36:29 - 31/3/2015]
[31/03/2015 - 14:36:32] - Admin_Matheus (Usando uma Minigun) [14:36:32 - 31/3/2015]
[31/03/2015 - 14:37:16] - Dilva_Xablau (Usando uma Minigun) [14:37:16 - 31/3/2015]
[31/03/2015 - 14:37:18] - Dilva_Xablau (No-Reload) [14:37:18 - 31/3/2015]
[31/03/2015 - 14:37:18] - Dilva_Xablau (Weapon Hack) [14:37:18 - 31/3/2015]
[31/03/2015 - 14:37:18] - Dilva_Xablau (Weapon Hack) [14:37:18 - 31/3/2015]
[31/03/2015 - 14:37:18] - Dilva_Xablau (Weapon Hack) [14:37:18 - 31/3/2015]
[31/03/2015 - 14:37:18] - Dilva_Xablau (Weapon Hack) [14:37:18 - 31/3/2015]
[31/03/2015 - 14:37:18] - Dilva_Xablau (Weapon Hack) [14:37:18 - 31/3/2015]
[31/03/2015 - 14:37:18] - Dilva_Xablau (Usando uma Minigun) [14:37:18 - 31/3/2015]
[31/03/2015 - 14:37:18] - Dilva_Xablau (Weapon Hack) [14:37:18 - 31/3/2015]
[31/03/2015 - 14:37:19] - Dilva_Xablau (Usando uma Minigun) [14:37:19 - 31/3/2015]
[31/03/2015 - 14:37:51] - Dilva_Xablau (Usando uma Minigun) [14:37:51 - 31/3/2015]
[31/03/2015 - 14:37:53] - Dilva_Xablau (Usando uma Minigun) [14:37:53 - 31/3/2015]
[31/03/2015 - 14:37:54] - Dilva_Xablau (Weapon Hack) [14:37:54 - 31/3/2015]
[31/03/2015 - 14:37:54] - Dilva_Xablau (Weapon Hack) [14:37:54 - 31/3/2015]
[31/03/2015 - 14:37:54] - Dilva_Xablau (Weapon Hack) [14:37:54 - 31/3/2015]
[31/03/2015 - 14:37:54] - Dilva_Xablau (Weapon Hack) [14:37:54 - 31/3/2015]
[31/03/2015 - 14:37:54] - Dilva_Xablau (Weapon Hack) [14:37:54 - 31/3/2015]
[31/03/2015 - 14:37:54] - Dilva_Xablau (Weapon Hack) [14:37:54 - 31/3/2015]
[31/03/2015 - 14:37:54] - Dilva_Xablau (Weapon Hack) [14:37:54 - 31/3/2015]
[31/03/2015 - 14:37:54] - Dilva_Xablau (Weapon Hack) [14:37:54 - 31/3/2015]
[31/03/2015 - 14:37:54] - Dilva_Xablau (Weapon Hack) [14:37:54 - 31/3/2015]
[31/03/2015 - 14:37:54] - Dilva_Xablau (Weapon Hack) [14:37:54 - 31/3/2015]
[31/03/2015 - 14:37:55] - Dilva_Xablau (No-Reload) [14:37:55 - 31/3/2015]
[31/03/2015 - 14:37:55] - Dilva_Xablau (Weapon Hack) [14:37:55 - 31/3/2015]
[31/03/2015 - 14:37:55] - Dilva_Xablau (Weapon Hack) [14:37:55 - 31/3/2015]
[31/03/2015 - 14:37:55] - Dilva_Xablau (Weapon Hack) [14:37:55 - 31/3/2015]
[31/03/2015 - 14:37:55] - Dilva_Xablau (Weapon Hack) [14:37:55 - 31/3/2015]
[31/03/2015 - 14:37:55] - Dilva_Xablau (Weapon Hack) [14:37:55 - 31/3/2015]
[31/03/2015 - 14:37:55] - Dilva_Xablau (Weapon Hack) [14:37:55 - 31/3/2015]
[31/03/2015 - 14:37:55] - Dilva_Xablau (Weapon Hack) [14:37:55 - 31/3/2015]
[31/03/2015 - 14:37:55] - Dilva_Xablau (Weapon Hack) [14:37:55 - 31/3/2015]
[31/03/2015 - 14:37:55] - Dilva_Xablau (Weapon Hack) [14:37:55 - 31/3/2015]
[31/03/2015 - 14:37:56] - Dilva_Xablau (Weapon Hack) [14:37:56 - 31/3/2015]
[31/03/2015 - 14:37:56] - Dilva_Xablau (Weapon Hack) [14:37:56 - 31/3/2015]
[31/03/2015 - 14:37:56] - Dilva_Xablau (Weapon Hack) [14:37:56 - 31/3/2015]
[31/03/2015 - 14:37:56] - Dilva_Xablau (Weapon Hack) [14:37:56 - 31/3/2015]
[31/03/2015 - 14:37:56] - Dilva_Xablau (Weapon Hack) [14:37:56 - 31/3/2015]
[31/03/2015 - 14:37:56] - Dilva_Xablau (Weapon Hack) [14:37:56 - 31/3/2015]
[31/03/2015 - 14:37:56] - Dilva_Xablau (Weapon Hack) [14:37:56 - 31/3/2015]
[31/03/2015 - 14:37:56] - Dilva_Xablau (Weapon Hack) [14:37:56 - 31/3/2015]
[31/03/2015 - 14:37:56] - Dilva_Xablau (Weapon Hack) [14:37:56 - 31/3/2015]
